@relation caracteristicas

@attribute preto_Farda_Chief real
@attribute azul_Farda_Chief real
@attribute barba_Grampa real
@attribute camiza_Grampa real
@attribute classe {Chief, Grampa}

@data
0.19683837890625,12.53204345703125,2.35595703125,6.871541341145833,Grampa
0.008346688034188034,15.199318910256409,0.6694043803418803,1.4890491452991452,Grampa
0.08443196614583334,14.806111653645834,11.6790771484375,13.47808837890625,Grampa
1.0775574252136753,0.5041399572649573,14.241119123931622,6.706563835470085,Grampa
0.011685363247863248,0.1736111111111111,9.879139957264957,4.830228365384615,Grampa
0.1928084935897436,0.3672542735042735,18.758346688034187,5.649038461538462,Grampa
0.008346688034188034,0.015024038461538462,18.10813969017094,4.371995192307692,Grampa
0.348056891025641,1.2094350961538463,4.483006143162393,2.746895032051282,Grampa
0.08722288995726496,0.9878305288461539,10.625333867521368,3.6128639155982905,Grampa
0.0,0.048828125,62.03675881410257,2.684294871794872,Grampa
0.027126736111111112,0.6138989049145299,50.98323985042735,5.18287593482906,Grampa
0.19948584401709402,0.054670806623931624,15.412159455128204,2.9104901175213675,Grampa
0.023370726495726496,0.32969417735042733,17.17331063034188,3.007311698717949,Grampa
0.08471888354700854,2.9054821047008548,1.8588074252136753,2.119641426282051,Grampa
0.018362713675213676,0.8547008547008548,14.222756410256409,5.210837339743589,Grampa
0.4231770833333333,1.7553084935897436,2.6893028846153846,2.8937967414529915,Grampa
0.16693376068376067,0.10934161324786325,20.204827724358974,4.519731570512821,Grampa
0.0246227297008547,0.07929353632478632,0.6022135416666667,3.9266993856837606,Grampa
0.8759849091880342,0.6706563835470085,18.64566639957265,3.683810763888889,Grampa
0.08263221153846154,0.5525507478632479,12.939870459401709,1.3338007478632479,Grampa
8.346688034188035E-4,1.0667067307692308,10.787259615384617,10.27477297008547,Grampa
0.2975594284188034,2.5916466346153846,3.346604567307692,1.5069945245726495,Grampa
0.001669337606837607,2.938868856837607,0.16025641025641024,1.9723223824786325,Grampa
0.051749465811965815,1.8571380876068375,12.163628472222223,3.9513221153846154,Grampa
0.16442975427350429,1.749465811965812,2.519030448717949,3.0623998397435894,Grampa
0.3205128205128205,0.25791266025641024,1.1693709935897436,2.3162059294871797,Grampa
0.00250400641025641,0.04173344017094017,13.456530448717949,5.456229967948718,Grampa
0.022536057692307692,0.05800948183760684,0.7486979166666667,3.71803218482906,Grampa
1.6305255074786325,1.8053886217948716,7.888454861111111,0.7378472222222222,Grampa
0.13479901175213674,0.8029513888888888,4.069010416666666,2.9246794871794872,Grampa
0.1268696581196581,0.9064503205128206,10.905365251068377,2.372546073717949,Grampa
0.4544771634615385,1.9673143696581197,8.501936431623932,4.019764957264957,Grampa
0.0742855235042735,19.5045405982906,0.6669003739316239,1.2478298611111112,Grampa
0.013354700854700856,5.776742788461538,1.3863848824786325,2.2611177884615383,Grampa
0.07512019230769232,19.2115718482906,0.6535456730769231,1.2870592948717947,Grampa
0.08930956196581197,0.06343482905982906,0.7557926014957265,4.114917200854701,Grampa
3.3870241769547325,2.2328317901234565,2.332497427983539,3.4979423868312756,Grampa
0.01919738247863248,0.7912660256410255,8.450186965811966,5.911124465811966,Grampa
0.009181356837606838,17.191673344017094,0.6426949786324786,1.3087606837606838,Grampa
0.15441372863247863,0.07094684829059829,0.6744123931623932,2.9739249465811963,Grampa
0.3605769230769231,1.1702056623931625,4.270165598290598,2.795305822649573,Grampa
0.23046875,0.24186197916666666,11.065755208333334,4.352864583333333,Grampa
0.3411458333333333,4.725260416666666,9.372395833333332,2.906575520833333,Grampa
0.008346688034188034,1.913478231837607,14.404296875,1.3989049145299146,Grampa
0.008764022435897436,1.7753405448717947,13.994474492521366,1.5270265758547008,Grampa
0.2625033386752137,1.9556290064102564,7.7248597756410255,0.8334168002136753,Grampa
0.0,1.0574703166226913,0.395778364116095,14.795308377308707,Grampa
0.41796875,0.20182291666666669,14.621744791666666,18.903645833333332,Grampa
0.17861912393162394,8.346688034188035E-4,3.2894297542735043,13.569210737179487,Grampa
0.0,0.6588541666666667,0.740234375,30.17578125,Grampa
0.3138469827586207,19.857219827586206,5.3313577586206895,1.9564924568965518,Grampa
5.151575854700854,4.995492788461538,4.832732371794872,3.514790331196581,Grampa
0.3515625,19.876077586206897,4.855872844827586,1.8076508620689653,Grampa
0.0038350280504908835,0.005478611500701262,17.025333099579242,7.562127454417952,Grampa
0.0010957223001402524,5.478611500701262E-4,15.62938288920056,7.226836430575036,Grampa
0.13932291666666669,0.390625,15.003580729166666,20.357421875,Grampa
0.38144364316239315,2.1951789529914527,8.13343015491453,4.652443910256411,Grampa
0.20214843749999997,0.3362630208333333,19.793619791666668,20.440104166666668,Grampa
0.0010306728232189974,0.0,12.296957453825858,7.7867331794195245,Grampa
0.169921875,0.033203125,21.050130208333336,37.388671875,Grampa
0.2897135416666667,0.16341145833333334,14.360026041666666,3.389973958333333,Grampa
0.009114583333333334,18.692708333333332,11.473958333333334,5.0078125,Grampa
0.06770833333333334,0.5494791666666667,19.110677083333332,4.71484375,Grampa
0.055922809829059825,0.726161858974359,22.568609775641026,28.581563835470085,Grampa
0.05926148504273504,1.1009281517094018,19.71153846153846,17.17080662393162,Grampa
0.687463578088578,1.999562937062937,17.50892336829837,4.027352855477855,Grampa
0.6774475524475524,1.8447698135198136,17.198426573426573,4.265005827505827,Grampa
0.27627537393162394,0.004173344017094017,0.9390024038461539,1.8162393162393164,Grampa
0.10433360042735043,1.1543469551282053,9.286525106837606,5.820145566239316,Grampa
0.2667025862068966,20.025592672413794,5.231007543103448,1.7342403017241377,Grampa
0.009181356837606838,0.15274439102564102,29.28101629273504,5.6999532585470085,Grampa
0.35964439655172414,20.261314655172413,5.346174568965517,1.792834051724138,Grampa
0.08972689636752136,20.718983707264957,2.9117421207264957,4.476328792735043,Grampa
0.3650323275862069,20.125269396551722,4.811422413793103,1.900592672413793,Grampa
0.01252003205128205,0.9590344551282052,13.571714743589745,4.792668269230769,Grampa
0.3367456896551724,19.80670797413793,4.2167295258620685,1.5537446120689655,Grampa
0.00500801282051282,0.0,19.63391426282051,10.973390758547009,Grampa
0.01001602564102564,0.008346688034188034,15.054921207264957,6.991185897435898,Grampa
0.034638755341880344,1.0821481036324787,5.909037793803419,2.942207532051282,Grampa
0.2855603448275862,17.491244612068964,5.690328663793103,2.053475215517241,Grampa
0.3630809294871795,1.5700120192307692,11.485877403846153,3.897903311965812,Grampa
0.18780048076923078,0.021701388888888888,23.968349358974358,12.923177083333334,Grampa
0.006677350427350428,0.02670940170940171,8.764022435897436,2.9238448183760686,Grampa
0.3872863247863248,1.265357905982906,1.261184561965812,0.0,Grampa
8.346688034188035E-4,5.204159989316239,1.3855502136752136,1.8404447115384617,Grampa
0.3071581196581197,2.359191372863248,1.9068008814102564,1.8204126602564104,Grampa
0.3212553879310345,17.360587284482758,5.636449353448276,1.912042025862069,Grampa
0.23287259615384615,0.2637553418803419,0.4273504273504274,1.307926014957265,Grampa
0.001669337606837607,1.3813768696581197,31.547142094017094,27.0240718482906,Grampa
0.09473490918803419,26.016626602564102,2.760249732905983,3.2823350694444446,Grampa
0.6485376602564102,0.006677350427350428,28.11999198717949,13.71277377136752,Grampa
1.1576856303418803,0.006677350427350428,28.091613247863243,13.593416132478634,Grampa
0.590110844017094,4.7818175747863245,12.133580395299145,6.789196047008547,Grampa
0.001669337606837607,0.21200587606837606,15.66589877136752,1.5783587072649572,Grampa
0.28488685344827586,19.783809267241377,4.889547413793103,1.7073006465517242,Grampa
8.84498530982906,5.5305154914529915,12.329727564102564,2.9747596153846154,Grampa
0.9645061728395061,0.421167695473251,14.401684670781892,3.0148855452674894,Grampa
0.6522936698717949,30.51799545940171,0.2708500267094017,3.6687867254273505,Grampa
0.12003580729166667,14.95208740234375,10.626220703125,11.957804361979168,Grampa
0.637377829218107,1.1027520576131686,16.815361368312757,2.0519868827160495,Grampa
0.4973155286343612,12.281456497797356,0.885359306167401,1.0471159140969162,Chief
0.6295955882352942,2.7447150735294117,3.527113970588235,0.4951746323529411,Chief
0.15869140625,40.2557373046875,0.20548502604166666,0.4374186197916667,Chief
0.7639529520295203,13.627190959409594,0.7480973247232472,2.8395987084870846,Chief
29.574535472972975,1.7261402027027029,0.2174831081081081,0.30405405405405406,Chief
0.7105068897637795,10.403338254593175,15.927452427821523,0.7238353018372703,Chief
4.2749815634218296,7.027793141592921,0.5023967551622419,0.3998432890855458,Chief
